wl_calc,spectrum_peak_nm_fit
1544.8348335001442,1543.3141050165311
1544.8350335001442,1543.3163041830437
1544.835233500144,1543.318500513636
1544.835433500144,1543.3206940331436
1544.835633500144,1543.3228847664002
1544.835833500144,1543.325072738241
1544.836033500144,1543.327257973501
1544.8362335001439,1543.3294404970143
1544.8364335001438,1543.3316203336162
1544.8366335001438,1543.333797508142
1544.8368335001437,1543.3359720454248
1544.8370335001437,1543.3381439703007
1544.8372335001436,1543.3403133076038
1544.8374335001436,1543.3424800821695
1544.8376335001435,1543.344644318832
1544.8378335001435,1543.346806042426
1544.8380335001434,1543.3489652777864
1544.8382335001434,1543.3511220497485
1544.8384335001433,1543.3532763831463
1544.8386335001433,1543.3554283028143
1544.8388335001432,1543.3575778335878
1544.8390335001432,1543.3597250003018
1544.839233500143,1543.3618698277912
1544.839433500143,1543.3640123408888
1544.839633500143,1543.3661525644325
1544.839833500143,1543.3682905232538
1544.840033500143,1543.3704262421902
1544.8402335001429,1543.372559746075
1544.8404335001428,1543.374691059743
1544.8406335001428,1543.3768202080291
1544.8408335001427,1543.3789472157684
1544.8410335001427,1543.3810721077948
1544.8412335001426,1543.3831949089442
1544.8414335001426,1543.3853156440503
1544.8416335001425,1543.3874343379484
1544.8418335001425,1543.3895510154732
1544.8420335001424,1543.3916657014597
1544.8422335001424,1543.3937784207417
1544.8424335001423,1543.395889198155
1544.8426335001423,1543.397998058534
1544.8428335001422,1543.400105026713
1544.8430335001422,1543.4022101275273
1544.843233500142,1543.4043133858115
1544.843433500142,1543.4064148264001
1544.843633500142,1543.4085144741287
1544.843833500142,1543.4106123538306
1544.844033500142,1543.4127084903416
1544.8442335001419,1543.4148029084965
1544.8444335001418,1543.4168956331298
1544.8446335001418,1543.4189866890756
1544.8448335001417,1543.4210761011698
1544.8450335001417,1543.4231638942463
1544.8452335001416,1543.425250093141
1544.8454335001416,1543.4273347226865
1544.8456335001415,1543.4294178077193
1544.8458335001415,1543.431499373074
1544.8460335001414,1543.433579443585
1544.8462335001414,1543.435658044087
1544.8464335001413,1543.4377351994149
1544.8466335001413,1543.4398109344033
1544.8468335001412,1543.4418852738868
1544.8470335001412,1543.4439582427005
1544.847233500141,1543.4460298656788
1544.847433500141,1543.448100167657
1544.847633500141,1543.4501691734695
1544.847833500141,1543.4522369079511
1544.848033500141,1543.4543033959364
1544.8482335001409,1543.4563686622605
1544.8484335001408,1543.4584327317577
1544.8486335001407,1543.460495629263
1544.8488335001407,1543.4625573796109
1544.8490335001406,1543.4646180076365
1544.8492335001406,1543.4666775381743
1544.8494335001405,1543.4687359960594
1544.8496335001405,1543.4707934061262
1544.8498335001404,1543.4728497932092
1544.8500335001404,1543.474905182144
1544.8502335001403,1543.4769595977646
1544.8504335001403,1543.4790130649058
1544.8506335001402,1543.4810656084028
1544.8508335001402,1543.48311725309
1544.8510335001401,1543.4851680238023
1544.85123350014,1543.4872179453744
1544.85143350014,1543.489267042641
1544.85163350014,1543.4913153404364
1544.85183350014,1543.4933628635965
1544.85203350014,1543.4954096369547
1544.8522335001398,1543.4974556853472
1544.8524335001398,1543.4995010336072
1544.8526335001397,1543.5015457065706
1544.8528335001397,1543.5035897290718
1544.8530335001396,1543.5056331259452
1544.8532335001396,1543.5076759220265
1544.8534335001395,1543.5097181421493
1544.8536335001395,1543.5117598111485
1544.8538335001394,1543.5138009538596
1544.8540335001394,1543.5158415951169
1544.8542335001393,1543.517881759755
1544.8544335001393,1543.5199214726094
1544.8546335001392,1543.5219607585138
1544.8548335001392,1543.5239996423036
1544.8550335001391,1543.526038148813
1544.855233500139,1543.5280763028777
1544.855433500139,1543.5301141293319
1544.855633500139,1543.5321516530098
1544.855833500139,1543.5341888987466
1544.856033500139,1543.536225891378
1544.8562335001388,1543.5382626557368
1544.8564335001388,1543.5402992166598
1544.8566335001387,1543.54233559898
1544.8568335001387,1543.5443718275328
1544.8570335001386,1543.546407927154
1544.8572335001386,1543.5484439226766
1544.8574335001385,1543.5504798389366
1544.8576335001385,1543.5525157007678
1544.8578335001384,1543.554551533006
1544.8580335001384,1543.5565873604849
1544.8582335001383,1543.55862320804
1544.8584335001383,1543.5606591005057
1544.8586335001382,1543.5626950627168
1544.8588335001382,1543.5647311195082
1544.8590335001381,1543.5667672957145
1544.859233500138,1543.5688036161705
1544.859433500138,1543.570840105711
1544.859633500138,1543.5728767891706
1544.859833500138,1543.5749136913837
1544.860033500138,1543.576950837186
1544.8602335001378,1543.5789882514114
1544.8604335001378,1543.5810259588952
1544.8606335001377,1543.5830639844717
1544.8608335001377,1543.5851023529763
1544.8610335001376,1543.5871410892432
1544.8612335001376,1543.5891802181068
1544.8614335001375,1543.5912197644025
1544.8616335001375,1543.593259752965
1544.8618335001374,1543.5953002086285
1544.8620335001374,1543.5973411562286
1544.8622335001373,1543.5993826205993
1544.8624335001373,1543.6014246265759
1544.8626335001372,1543.6034671989928
1544.8628335001372,1543.6055103626845
1544.8630335001371,1543.6075541424868
1544.863233500137,1543.6095985632328
1544.863433500137,1543.6116436497591
1544.863633500137,1543.613689426899
1544.863833500137,1543.6157359194876
